SpellId,Attributes
15642,262416
15643,262160
15644,448
15646,262144
15647,256
15648,272
15649,384
15650,464
15651,262544
15652,327700
15653,589824
15654,851968
15655,327696
15656,327696
15657,327700
15658,256
15659,589824
15660,256
15661,589824
15662,65536
15663,262164
15664,524304
15665,589824
15666,192
15667,327696
15668,589824
15687,192
15688,192
15689,192
15690,464
15691,327696
15692,327696
15693,192
15694,192
15695,0
15696,192
15697,134545728
15698,256
15699,256
15700,671088640
15701,134217728
15702,256
15708,327696
15709,448
15710,0
15711,0
15712,2048
15713,536871184
15714,192
15715,192
15716,262160
15717,192
15727,262160
15728,0
15729,65536
15730,2048
15731,16
15732,589824
15733,80
15734,0
15735,65792
15736,589824
15737,256
15739,256
15740,256
15741,256
15742,256
15743,0
15744,589824
15745,0
15746,0
15748,65792
15749,16
15750,256
15752,256
15753,262400
15754,262164
15755,262400
15756,262400
15757,262400
15758,192
15759,192
15760,192
15761,192
15762,192
15763,192
15764,192
15765,192
15766,192
15767,192
15768,192
15769,192
15770,192
15771,192
15772,192
15773,192
15774,192
15775,192
15776,192
15777,192
15778,192
15779,269582608
15780,269582608
15781,269582608
15782,256
15783,65536
15784,65536
15785,589824
15786,65536
15787,589824
15788,589824
15789,65600
15790,65792
15791,589824
15792,0
15793,20
15794,0
15795,4784146
15797,589840
15798,589824
15799,589824
15800,65536
15801,589824
15802,0
15804,192
15805,192
15806,192
15807,192
15808,192
15809,192
15810,192
15811,192
15812,192
15813,192
15814,192
15815,192
15816,192
15817,192
15818,192
15819,192
15820,192
15821,192
15822,68222976
15823,192
15824,192
15825,192
15826,192
15827,192
15828,192
15829,192
15830,192
15831,192
15832,192
15833,65568
15834,262400
15847,0
15848,262160
15849,66000
15850,16
15851,0
15852,256
15853,65568
15854,262400
15855,65568
15856,65568
15857,262400
15858,262400
15859,1310720
15860,4784146
15861,65568
15862,262400
15863,65568
15864,262400
15865,65568
15866,262400
15867,65536
15869,0
15870,524288
15871,192
15872,262224
15873,192
15874,192
15875,192
15876,2112
15877,192
15878,16
15879,192
15880,192
15881,192
15882,192
15883,192
15884,192
15885,192
15886,192
15887,192
15888,192
15889,192
15890,192
15891,192
15892,192
15893,192
15894,192
15895,192
15896,192
15897,192
15898,192
15899,192
15900,192
15901,192
15902,192
15903,192
15904,192
15905,192
15906,65568
15907,192
15908,262400
15909,192
15910,65568
15911,262400
15912,192
15913,192
15914,192
15915,65568
15916,192
15917,192
15918,262400
15919,192
15920,192
15921,192
15922,192
15923,192
15924,192
15925,192
15926,192
15927,192
15928,192
15929,192
15930,192
15931,192
15933,65568
15934,262400
15935,65568
15936,262400
15937,192
15938,192
15939,192
15940,192
15941,192
15942,192
15943,192
15944,192
15945,192
15946,192
15947,192
15948,192
15949,192
15950,192
15951,192
15952,192
15953,192
15954,192
15955,192
15956,192
15957,192
15958,0
15967,192
15968,786448
15969,786448
15970,1074855936
15971,262160
15972,65584
15973,65584
15974,262400
15975,262400
15976,851984
15978,336
15979,589824
15980,589824
15981,589824
15982,589824
15983,262400
15984,262400
15985,262400
15986,262400
15987,262400
15988,262400
15989,262400
15990,262400
15991,262400
15992,262400
15993,256
15994,262400
15995,262400
15996,262400
15997,262400
15998,256
15999,16
16000,4784146
16001,4784146
16002,0
16003,128
16004,0
16005,65536
16006,589824
16007,128
16027,0
16028,65792
16029,0
16031,256
16032,384
16033,589824
16034,851968
16035,464
16036,464
16037,0
16038,464
16039,464
16040,464
16041,464
16043,464
16044,262164
16045,0
16046,589824
16047,256
16048,272
16049,256
16050,65536
16051,256
16052,272
16053,1376256
16054,0
16055,269582608
16056,269582608
16057,256
16058,269582608
16059,269582608
16060,269582608
16067,0
16068,256
16069,256
16070,589824
16071,0
16072,268435728
16073,268435728
16074,0
16075,0
16076,448
16077,268435728
16078,0
16079,589824
16080,269582608
16081,269582608
16082,269582608
16083,269582608
16084,269582608
16085,464
16086,464
16088,464
16089,464
16090,464
16092,464
16093,142606720
16094,786448
16095,851984
16096,20
16097,65536
16098,0
16099,786448
16100,4718610
16101,589824
16102,589824
16103,0
16104,16
16105,464
16106,464
16107,464
16108,464
16109,464
16110,464
16111,464
16112,464
16113,464
16114,464
16115,464
16116,464
16117,464
16118,464
16119,464
16120,464
16121,80
16122,268697616
16123,464
16127,464
16128,524288
16129,464
16130,464
16131,464
16132,464
16133,464
16134,272
16135,272
16136,0
16138,262144
16139,0
16140,464
16141,16
16142,80
16143,16
16144,589824
16145,327696
16146,2112
16147,65552
16153,65584
16154,262400
16156,464
16157,464
16158,464
16159,464
16160,464
16161,464
16162,464
16163,464
16164,464
16166,33816576
16167,256
16168,0
16169,262164
16170,0
16171,327696
16172,263184
16173,464
16176,464
16177,0
16178,464
16179,464
16180,464
16181,464
16182,464
16183,464
16184,464
16185,464
16186,16
16187,464
16188,33882112
16189,464
16190,65536
16191,64
16192,65600
16193,65792
16194,464
16195,0
16196,464
16197,0
16198,464
16199,464
16200,464
16201,464
16202,464
16203,464
16204,464
16205,464
16206,464
16207,464
16208,464
16209,464
16210,464
16211,464
16212,464
16213,464
16214,464
16215,464
16216,464
16217,464
16218,464
16219,464
16220,464
16221,464
16222,464
16223,464
16224,464
16225,464
16226,464
16227,464
16228,464
16229,464
16230,464
16231,65536
16232,464
16233,464
16234,464
16235,464
16236,0
16237,0
16238,0
16239,0
16240,464
16241,464
16242,464
16243,0
16244,327696
16245,256
16246,327680
16247,2064
16248,16
16249,589824
16250,589824
16251,464
16252,464
16253,464
16254,464
16255,464
16256,208
16257,0
16258,464
16259,464
16260,464
16261,464
16262,464
16263,464
16264,464
16265,464
16266,464
16268,159646096
16269,159646096
16271,464
16272,464
16273,464
16274,464
16277,0
16278,0
16279,0
16280,0
16281,208
16282,208
16283,208
16284,208
16285,464
16286,464
16287,464
16288,464
16289,464
16290,464
16291,464
16292,464
16293,464
16294,464
16295,464
16296,464
16297,464
16298,464
16299,464
16300,464
16301,464
16302,464
16303,464
16304,464
16305,464
16306,464
16307,464
16308,464
16309,464
16310,400
16311,128
16312,128
16313,128
16314,328192
16315,328192
16316,328192
16317,262400
16318,262400
16319,0
16320,134480272
16321,65792
16322,65792
16323,65792
16324,16
16325,262400
16326,262400
16327,65792
16328,0
16329,65792
16331,464
16332,0
16333,65552
16334,687865872
16335,687865872
16336,0
16337,0
16339,328192
16340,786448
16341,328192
16342,328192
16343,262400
16344,262400
16345,16
16346,524288
16347,262400
16348,262400
16349,0
16350,0
16351,0
16352,0
16353,0
16354,256
16355,328192
16356,328192
16357,262400
16358,262400
16359,524288
16361,1
16362,328192
16363,262400
16364,256
16365,256
16366,0
16367,589824
16368,262144
16369,400
16370,400
16371,400
16372,64
16373,0
16375,65536
16378,384
16379,256
16380,269549568
16381,256
16387,65536
16388,320
16389,262400
16390,65536
16391,0
16392,0
16393,262144
16394,262400
16395,464
16396,0
16397,464
16398,464
16399,464
16400,262144
16401,0
16402,0
16403,262144
16404,0
16405,16
16406,262144
16407,0
16408,65536
16409,65536
16410,65536
16411,0
16412,65536
16413,65536
16414,65536
16415,65536
16416,0
16418,65536
16419,589824
16420,272
16421,256
16423,464
16424,272
16426,256
16427,786432
16428,80
16429,65536
16430,1114112
16431,327680
16432,256
16433,16
16447,0
16448,327696
16449,327696
16450,16
16451,1073807360
16452,0
16453,256
16454,0
16455,0
16456,0
16457,272
16458,327696
16459,0
16460,327696
16461,327696
16462,464
16463,464
16464,464
16465,464
16466,464
16467,16
16468,0
16469,67108864
16470,0
16472,65536
16473,256
16474,0
16487,464
16488,16
16489,464
16490,16
16491,16
16492,464
16493,464
16494,464
16495,327700
16496,4718610
16497,65536
16498,0
16499,67109120
16502,0
16503,464
16504,464
16507,256
16508,327696
16509,851984
16510,256
16511,67436560
16513,464
16514,464
16515,464
16527,80
16528,0
16529,0
16530,80
16531,268435728
16532,256
16533,0
16534,272
16536,0
16537,65792
16538,464
16539,464
16540,464
16541,464
16542,464
16544,464
16546,464
16547,464
16548,256
16549,0
16550,262208
16551,0
16552,524304
16553,20
16554,524304
16555,0
16556,256
16557,256
16558,256
16559,0
16560,0
16561,589824
16562,256
16563,192
16564,589824
16565,589824
16566,67108864
16567,16
16568,524288
16569,65536
16570,589824
16572,65554
16573,524304
16574,336
16575,336
16576,16
16577,16
16578,464
16579,464
16580,464
16581,464
16582,464
16583,851968
16587,0
16588,589824
16589,671088640
16590,16
16591,671088640
16592,327680
16593,671088640
16594,65536
16595,671088640
16596,0
16597,0
16598,0
16599,0
16600,0
16601,0
16602,0
16603,65536
16604,256
16606,80
16608,0
16609,0
16610,0
16611,128
16612,0
16613,256
16614,0
16615,448
16616,134545728
16617,671088640
16618,0
16619,256
16620,192
16621,0
16622,262144
16623,0
16624,0
16627,65536
16628,65536
16629,67108864
16630,256
16631,256
16633,65792
16634,256
16635,589824
16636,16
16637,65536
16638,192
16639,65584
16640,65584
16641,65584
16642,65584
16643,65584
16644,65584
16645,65584
16646,65584
16647,65584
16648,65584
16649,65584
16650,65584
16651,65584
16652,65584
16653,65584
16654,65584
16655,65584
16656,65584
16657,65584
16658,65584
16659,65584
16660,65584
16661,65584
16662,65584
16663,65584
16664,65584
16665,65584
16666,536870912
16667,65584
16668,262400
16669,262400
16670,262400
16671,262400
16672,262400
16673,262400
16674,262400
16675,262400
16676,262400
16677,262400
16678,262400
16679,262400
16680,262400
16681,262400
16682,262400
16683,262400
16684,262400
16685,262400
16686,262400
16687,262400
16688,262400
16689,98304
16690,262400
16691,262400
16692,262400
16693,262400
16694,262400
16695,262400
16696,262400
16697,65536
16698,262400
16707,0
16708,0
16709,0
16710,8388864
16711,0
16712,67108864
16713,67109120
16714,2048
16715,0
16716,2048
16717,0
16718,192
16719,464
16720,464
16721,256
16722,0
16723,65554
16724,65584
16725,65584
16726,65584
16727,262160
16728,65584
16729,65584
16730,65584
16731,65584
16732,65584
16733,65536
16734,464
16735,464
16736,464
16737,464
16738,464
16739,0
16740,262160
16741,65584
16742,65584
16743,256
16744,65584
16745,65584
16746,65584
16747,262400
16748,262400
16749,262400
16750,262400
16751,262400
16752,262400
16753,262400
16754,262400
16755,262400
16756,65552
16757,464
16758,464
16759,262400
16760,262400
16761,262400
16762,262400
16763,464
16765,464
16766,464
16767,65554
16768,65554
16769,464
16770,464
16771,0
16772,65554
16773,464
16774,464
16775,65554
16776,65554
16777,65554
16778,65554
16779,65554
16780,65554
16781,256
16782,65536
16783,65536
16784,65536
16785,589824
16786,0
16787,256
16788,589824
16789,262160
16790,262160
16791,262160
16792,262480
16793,16
16794,272
16795,65536
16796,256
16798,1074855936
16799,589824
16800,80
16801,0
16803,589824
16804,851968
16805,2048
16806,0
16807,256
16809,272
16810,98304
16811,98304
16812,98304
16813,98304
16814,464
16815,464
16816,464
16817,464
16818,464
16819,464
16820,464
16821,464
16822,464
16823,464
16824,464
16825,464
16827,327696
16828,327696
16829,327696
16830,327696
16831,327696
16832,327696
16833,464
16834,464
16835,464
16836,464
16837,0
16838,262160
16839,464
16840,464
16841,464
16842,464
16843,0
16844,0
16845,464
16846,464
16847,464
16848,464
16849,464
16850,464
16855,16
16856,327696
16857,16
16858,464
16859,464
16860,464
16861,464
16862,464
16864,327680
16865,272
16866,524304
16867,0
16868,589824
16869,0
16870,262144
16871,0
16872,0
16873,65536
16874,65536
16875,65536
16876,65536
16877,65536
16878,65536
16880,464
16881,65536
16882,65536
16883,671088640
16884,671088640
16885,671088640
16886,0
16887,671088640
16888,671088640
16889,671088640
16890,671088640
16891,671088640
16892,671088640
16893,671088640
16894,671088640
16895,671088640
16896,464
16897,464
16898,0
16899,464
16900,464
16901,464
16902,464
16903,464
16904,464
16905,464
16906,464
16908,0
16909,464
16910,464
16911,464
16912,464
16913,464
16914,65536
16915,262272
16916,0
16918,464
16919,464
16920,464
16921,327680
16922,0
16923,464
16924,464
16925,464
16926,464
16927,0
16928,0
16929,464
16930,464
16931,464
16932,464
16933,464
16934,464
16935,464
16936,464
16937,464
16938,464
16939,0
16940,464
16941,464
16942,464
16943,464
16944,464
16945,464
16946,464
16947,464
16948,464
16949,464
16950,464
16951,464
16952,464
16953,16
16954,464
16955,464
16956,464
16957,464
16958,464
16959,0
16960,65584
16961,464
16962,464
16963,464
16964,464
16965,65584
16966,464
16967,65584
16968,464
16969,65584
16970,65584
16971,65584
16972,464
16973,65584
16974,464
16975,464
16976,464
16977,464
16978,65584
16979,537133072
16980,65584
16982,384
16983,65584
16984,65584
16985,65584
16986,65584
16987,65584
16988,65584
16989,268435728
16990,65584
16991,65584
16992,65584
16993,65584
16994,65584
16995,65584
16996,65792
16997,589824
16998,464
16999,464
17000,464
17001,464
17002,33232
17003,464
17004,464
17005,464
17006,464
17007,464
17008,65536
17009,0
17010,66000
17011,16
17012,65536
17013,0
17014,0
17015,65536
17016,268435728
17017,262400
17018,262400
17019,262400
17020,262400
17021,262400
17022,262400
17023,262400
17024,262400
17025,262400
17026,262400
17027,262400
17028,262400
17029,262400
17030,262400
17031,262400
17032,262400
17033,262400
17034,262400
17035,262400
17036,262400
17037,262400
17038,671088640
17039,65552
17040,65552
17041,65552
17042,256
17043,256
17044,256
17045,0
17047,384
17048,0
17050,464
17051,464
17052,8388880
17053,464
17054,464
17055,464
17056,464
17057,0
17058,464
17059,464
17060,464
17061,464
17063,464
17064,8388864
17065,464
17066,464
17067,464
17068,464
17069,464
17070,464
17071,464
17072,464
17073,464
17074,464
17075,464
17076,464
17077,464
17078,464
17079,464
17080,384
17081,384
17082,464
17083,384
17084,464
17085,256
17086,0
17087,0
17088,0
17089,0
17090,0
17091,0
17092,0
17093,0
17094,0
17095,0
17097,0
17098,464
17099,0
17100,464
17101,464
17102,464
17103,464
17104,464
17105,0
17106,464
17107,464
17108,464
17109,464
17110,464
17111,464
17112,464
17113,464
17114,464
17115,464
17116,33882112
17117,256
17118,464
17119,464
17120,464
17121,464
17122,464
17123,464
17124,464
17130,8388608
17131,256
17132,0
17133,0
17134,67108864
17135,256
17136,0
17137,589824
17138,589824
17139,327680
17140,589824
17141,589824
17142,589824
17143,328708
17144,65536
17145,589824
17146,851968
17147,851968
17148,327680
17149,851968
17150,65536
17151,0
17152,0
17153,262144
17154,65536
17155,65792
17156,20
17157,589840
17158,524304
17159,256
17160,256
17161,256
17162,0
17163,256
17164,268500992
17165,524288
17166,256
17167,256
17168,67111168
17169,16
17170,525328
17171,4784130
17172,0
17173,65536
17174,65538
17175,0
17176,65792
17177,1376256
17178,64
17179,65536
17180,65536
17181,65536
17182,262400
17183,262144
17184,262400
17186,256
17187,671088672
17188,262400
17189,0
17190,0
17191,464
17192,464
17193,464
17194,851968
17195,589824
17196,0
17197,0
17198,2424848
17199,65792
17200,256
17201,65536
17202,0
17203,589824
17204,16
17205,704643072
17206,262608
17207,327696
17208,262608
17209,262608
17210,262608
17211,262608
17212,262608
17213,65536
17214,262608
17215,262608
17216,262608
17217,262608
17218,262608
17219,262608
17220,262608
17221,262608
17222,262608
17223,262608
17224,128
17225,128
17226,128
17227,65536
17228,589824
17229,269582608
17230,263184
17231,0
17232,134545408
17233,327680
17234,851968
17235,16
17236,0
17237,0
17238,65536
17239,0
17240,0
17241,0
17242,0
17243,65536
17244,0
17245,464
17246,67109136
17247,464
17248,464
17249,464
17250,400
17251,384
17252,0
17253,327696
17254,262400
17255,327696
17256,327696
17257,327696
17258,327696
17259,327696
17260,327696
17261,327696
17262,262400
17263,262400
17264,262400
17265,262400
17266,262400
17267,262400
17268,262400
17269,0
17270,0
17271,256
17272,384
17273,589824
17274,589824
17275,0
17276,589824
17277,589824
17278,0
17279,0
17280,192
17281,327680
17282,2304
17283,0
17284,328708
17285,0
17286,327680
17287,851968
17288,327936
17289,851968
17290,589824
17291,0
17292,0
17293,0
17294,65536
17307,16
17308,262144
17310,256
17311,65536
17312,65536
17313,65536
17314,65536
17315,262144
17316,262400
17317,262400
17318,262400
17319,192
17320,192
17321,0
17322,464
17323,464
17324,192
17325,464
17327,384
17328,320
17329,98304
17330,262144
17331,0
17332,192
17333,0
17334,0
17347,67436560
17348,67436560
17350,448
17351,327680
17352,0
17353,4718610
17354,65536
17355,64
17356,65600
17357,65792
17358,65792
17359,65536
17360,64
17361,65600
17362,262400
17363,262400
17364,65536
17366,589824
17367,192
17368,65792
17369,192
17370,256
17371,192
17372,256
17373,262400
17374,262400
17375,262400
17376,262400
17387,16
17388,16
17389,16
17390,16
17391,16
17392,16
17393,589824
17394,262400
17395,262400
17396,262400
17397,262400
17398,272
17399,851968
17400,0
17401,65536
17402,65536
17403,262400
17404,262400
17405,1310720
17406,262272
17407,0
17408,256
17427,464
17428,464
17429,464
17430,0
17431,0
17432,65792
17433,262400
17434,589824
17435,589824
17436,262400
17437,262400
17438,262400
17439,851968
17441,0
17442,384
17443,262400
17445,263184
17446,0
17447,0
17448,0
17449,0
17450,269582608
17451,384
17452,384
17453,269582608
17454,269582608
17455,269582608
17456,269582608
17457,192
17458,269582608
17459,269582608
17460,269582608
17461,269582608
17462,269582608
17463,269582608
17464,269582608
17465,269582608
17466,262144
17467,0
17468,268501264
17469,268501264
17470,20
17471,536871168
17472,256
17473,256
17474,65536
17475,0
17476,0
17477,0
17478,0
17479,0
17480,0
17481,269582608
17482,192
17483,65536
17484,0
17485,464
17486,464
17487,464
17488,464
17489,464
17490,0
17491,134545728
17492,589824
17493,192
17494,0
17495,64
17496,0
17497,134545728
17498,262208
17499,0
17500,262144
17501,4194304
17503,589824
17504,262144
17505,0
17506,0
17507,448
17508,192
17509,65536
17510,0
17511,0
17512,0
17513,192
17527,65568
17528,134217728
17529,256
17530,671088640
17531,671088640
17533,0
17534,671088640
17535,671088640
17536,256
17537,671088640
17538,671088640
17539,671088640
17540,0
17543,671088640
17544,671088640
17545,671088640
17546,671088640
17547,327696
17548,671088640
17549,671088640
17550,134217728
17551,65568
17552,65568
17553,65568
17554,65568
17555,65568
17556,65568
17557,65568
17559,671088672
17560,671088672
17561,671088672
17562,671088672
17563,671088672
17564,671088672
17565,671088672
17566,671088672
17567,272
17568,134545728
17570,65568
17571,65568
17572,65568
17573,65568
17574,65568
17575,65568
17576,65568
17577,65568
17578,65568
17579,65568
17580,65568
17581,262400
17582,262400
17583,262400
17584,262400
17585,262400
17586,262400
17587,262400
17588,262400
17589,262400
17590,262400
17591,262400
17592,262400
17593,262400
17594,262400
17595,262400
17596,262400
17597,262400
17598,262400
17599,262400
17600,262400
17601,262400
17602,262400
17603,262400
17604,262400
17605,262400
17606,262400
17607,0
17608,0
17609,0
17610,0
17611,0
17612,128
17613,589824
17615,589824
17616,0
17617,192
17618,16
17619,16777488
17620,65536
17621,384
17622,320
17623,150995200
17624,262144
17625,134545728
17626,671088640
17627,671088640
17628,671088640
17629,671088640
17630,589824
17631,524288
17632,65568
17633,0
17634,65568
17635,65568
17636,65568
17637,65568
17638,65568
17639,0
17640,262400
17641,262400
17642,262400
17643,262400
17644,262400
17645,262400
17646,0
17647,0
17648,0
17649,0
17650,67108864
17651,0
17652,0
17653,0
17667,0
17668,384
17669,0
17670,16777488
17671,0
17672,256
17673,384
17674,448
17675,0
17676,0
17677,0
17678,0
17679,0
17680,256
17681,384
17682,65536
17683,384
17684,192
17685,262164
17686,16
17687,262144
17688,80
17689,0
17690,64
17691,75497728
17692,0
17694,256
17695,0
17697,262144
17698,536871168
17707,272
17708,272
17709,272
17710,262400
17711,262400
17712,0
17713,192
17715,65536
17716,0
17727,65536
17728,65536
17729,0
17730,0
17731,0
17732,262400
17733,262400
17734,0
17735,0
17736,262400
17737,192
17738,1074857984
17739,0
17740,65536
17741,65536
17742,16
17743,134217728
17744,142606592
17745,589824
17746,262352
17747,192
17748,0
17749,0
17750,0
17751,0
17752,0
17753,262400
17754,262400
17755,262400
17767,268435456
17768,192
17769,256
17770,256
17771,589824
17772,384
17773,0
17774,384
17775,256
17776,262400
17777,256
17778,464
17779,464
17780,464
17781,464
17782,464
17783,464
17784,464
17785,464
17786,464
17787,464
17788,464
17789,464
17790,464
17791,464
17792,464
17793,464
17794,8388608
17796,464
17797,8388608
17798,8388608
17799,8388608
17800,8388608
17801,464
17802,464
17803,464
17804,464
17805,464
17806,464
17807,464
17808,464
17809,0
17810,464
17811,464
17812,464
17813,464
17814,464
17815,464
17816,192
17818,192
17819,192
17820,16
17821,192
17822,192
17823,192
17824,192
17825,192
17826,192
17827,192
17828,192
17829,192
17830,192
17831,0
17832,192
17833,464
17834,464
17835,464
17836,464
17837,192
17838,192
17839,192
17840,192
17841,192
17842,192
17843,589824
17844,192
17845,192
17846,192
17847,192
17848,192
17849,192
17850,268435456
17851,268435456
17852,268435456
17853,268435456
17854,268435456
17855,262400
17856,262400
17857,262400
17859,262400
17860,262400
17862,65536
17863,0
17864,464
17865,262400
17866,192
17867,192
17868,192
17869,192
17870,192
17871,192
17872,192
17873,192
17874,192
17875,192
17876,192
17877,65536
17878,192
17879,192
17880,192
17881,192
17882,192
17883,589824
17884,192
17885,192
17886,192
17887,192
17889,192
17890,192
17891,192
17892,192
17893,192
17894,192
17895,192
17896,192
17897,192
17898,192
17899,192
17900,192
17901,192
17902,192
17903,192
17904,192
17905,192
17906,192
17907,192
17908,192
17909,192
17910,192
17911,192
17912,192
17913,192
17914,192
17915,192
17916,192
17917,464
17918,464
17919,65536
17920,65536
17921,65536
17922,65536
17923,65536
17924,65536
17925,65536
17926,65536
17927,464
17928,1073807360
17929,464
17930,464
17931,464
17932,464
17933,0
17934,0
17935,0
17936,256
17937,65536
17938,262400
17939,0
17940,256
17941,65536
17942,256
17943,0
17944,0
17945,64
17946,0
17947,64
17948,0
17949,64
17950,0
17951,65536
17952,65536
17953,65536
17954,464
17955,464
17956,464
17957,464
17958,464
17959,464
17960,0
17961,0
17962,65536
17963,327696
17967,262144
17987,192
17988,192
17989,192
17990,192
17991,192
17992,192
17993,192
17994,192
17995,192
17996,192
17997,192
17998,192
17999,192
18000,192
18001,192
18002,192
18003,192
18004,192
18005,192
18006,192
18007,192
18008,192
18009,192
18010,192
18011,192
18012,192
18013,192
18014,192
18015,192
18016,192
18017,192
18018,192
18019,192
18020,192
18021,192
18022,192
18023,192
18024,192
18025,192
18026,192
18027,192
18028,192
18029,192
18030,192
18031,192
18032,192
18033,192
18034,192
18035,192
18036,192
18037,192
18038,192
18039,192
18040,192
18041,192
18042,192
18043,192
18044,192
18045,192
18046,192
18047,192
18048,192
18049,192
18050,192
18052,192
18053,192
18054,192
18055,192
18056,192
18057,192
18058,192
18060,192
18061,192
18062,192
18063,192
18064,192
18065,192
18066,192
18067,192
18068,192
18069,192
18070,327696
18071,402653440
18072,16
18073,464
18074,192
18075,262144
18076,192
18077,262144
18078,262144
18079,192
18080,192
18081,65536
18082,65536
18083,0
18084,65536
18085,0
18086,0
18087,192
18088,0
18089,65536
18090,0
18091,0
18092,0
18093,0
18094,464
18095,464
18096,464
18097,192
18098,192
18099,1074331648
18100,33619968
18101,0
18103,262160
18104,65536
18105,65536
18106,262144
18107,0
18108,65536
18109,192
18110,256
18111,65536
18112,0
18113,256
18114,64
18115,256
18116,64
18118,8388608
18119,464
18120,464
18121,464
18122,464
18123,464
18124,402653440
18125,671088640
18126,464
18127,464
18128,464
18129,464
18130,464
18131,464
18132,464
18133,464
18134,464
18135,464
18136,464
18137,327680
18138,65536
18139,0
18140,402653440
18141,671088640
18142,0
18144,262164
18145,142606592
18146,65600
18147,262144
18148,2512
18149,2048
18150,0
18151,0
18152,16
18153,256
18154,262400
18155,262400
18156,262400
18157,262400
18158,262400
18159,0
18160,262400
18161,262400
18162,262400
18163,0
18164,589824
18165,589824
18166,0
18167,64
18169,262400
18170,262400
18171,262400
18172,67109120
18173,603981824
18174,464
18175,464
18176,464
18177,464
18178,464
18179,464
18180,464
18181,464
18182,464
18183,464
18184,150995200
18185,192
18186,192
18187,0
18188,192
18189,80
18190,192
18191,671088640
18192,671088640
18193,671088640
18194,671088640
18195,192
18196,192
18197,262144
18198,192
18199,65536
18200,262144
18201,192
18202,262144
18203,0
18204,0
18205,65536
18206,0
18207,192
18208,0
18209,0
18210,0
18211,65536
18212,192
18213,464
18214,65536
18217,65536
18218,464
18219,464
18220,65536
18222,671088640
18223,65536
18229,402653440
18230,402653440
18231,402653440
18232,402653440
18233,402653440
18234,402653440
18235,2048
18236,0
18237,65536
18238,65568
18239,65568
18240,65568
18241,65568
18242,65568
18243,65568
18244,65568
18245,65568
18246,65568
18247,65568
18248,268763152
18249,256
18250,262400
18251,262400
18252,262400
18253,262400
18254,262400
18255,262400
18256,262400
18257,262400
18258,262400
18259,262400
18260,65552
18261,256
18262,268435472
18263,134545728
18264,256
18265,65536
18266,589824
18267,65536
18268,2512
18269,0
18270,0
18271,464
18272,464
18273,464
18274,464
18275,464
18276,0
18277,262144
18278,0
18279,65536
18280,262528
18281,192
18282,0
18287,134545664
18288,33619968
18289,0
18307,0
18308,0
18309,33882128
18310,464
18311,464
18312,464
18313,464
18327,0
18328,262160
18347,67110912
18348,256
18349,256
18350,384
18351,0
18352,0
18353,0
18354,0
18355,0
18356,0
18357,0
18358,0
18359,0
18360,0
18361,0
18362,256
18363,269582608
18364,2048
18367,0
18368,327700
18369,192
18371,0
18372,464
18373,256
18374,0
18375,2
18376,589824
18377,256
18378,448
18379,448
18380,256
18381,327680
18382,192
18383,256
18384,192
18385,0
18386,65536
18387,0
18388,448
18389,537133056
18390,537133056
18391,384
18392,65536
18393,464
18394,0
18395,541065234
18396,536870912
18397,268435728
18398,0
18399,589824
18400,262144
18401,65568
18402,65568
18403,65568
18404,65568
18405,65568
18406,65568
18407,65568
18408,65568
18409,65568
18410,65568
18411,65568
18412,65568
18413,65568
18414,65568
18415,65568
18416,65568
18417,65568
18418,65568
18419,65568
18420,65568
18421,65568
18422,65568
18423,65568
18424,65568
18425,0
18427,464
18428,464
18429,464
18430,272
18431,0
18432,0
18433,384
18434,65568
18435,65536
18436,65568
18437,65568
18438,65568
18439,65568
18440,65568
18441,65568
18442,65568
18443,0
18444,65568
18445,65568
18446,65568
18447,65568
18448,65568
18449,65568
18450,65568
18451,65568
18452,65568
18453,65568
18454,65568
18455,65568
18456,65568
18457,65568
18458,65568
18459,464
18460,464
18461,262544
18462,464
18463,464
18464,464
18465,464
18466,464
18467,464
18468,464
18469,0
18470,262400
18471,262400
18472,262400
18473,262400
18474,262400
18475,262400
18476,256
18477,262400
18478,262400
18479,262400
18480,262400
18481,262400
18482,262400
18487,262400
18488,262400
18489,262400
18490,262400
18491,262400
18492,262400
18493,262400
18494,262400
18495,262400
18496,262400
18497,262400
18498,0
18499,327696
18500,0
18501,262160
18502,0
18503,65536
18507,262400
18508,262400
18509,262400
18510,262400
18511,262400
18512,262400
18513,262400
18514,262400
18515,262400
18516,262400
18517,262400
18518,262400
18519,262400
18520,327680
18521,262400
18522,262400
18523,65536
18524,262400
18525,262400
18526,262400
18527,262400
18528,262400
18529,262400
18530,464
18531,464
18532,262400
18533,464
18534,464
18535,464
18536,262400
18537,262400
18538,464
18539,464
18540,33619968
18541,256
18542,80
18543,589824
18544,464
18545,65538
18546,0
18547,464
18548,464
18549,464
18550,464
18551,464
18552,464
18553,464
18554,464
18555,464
18556,262400
18557,65536
18559,65792
18560,65568
18561,4718610
18562,65536
18563,262400
18564,0
18565,0
18566,0
18567,0
18568,0
18569,0
18570,0
18571,0
18572,0
18573,0
18574,0
18575,0
18576,0
18578,0
18579,0
18580,0
18581,0
18582,0
18583,0
18584,0
18585,0
18586,0
18587,0
18588,0
18589,0
18590,0
18591,0
18592,0
18593,0
18594,0
18595,0
18596,0
18597,0
18598,0
18599,0
18600,0
18601,0
18602,0
18603,0
18604,0
18605,0
18606,0
18607,0
18608,16
18609,0
18610,16
18611,0
18612,0
18613,0
18614,0
18615,0
18616,0
18617,0
18618,0
